A_Date_,B_Shift_,C_Line_,Description_,E_Duration_,Frequency_,G_Downtime_Type,H_Machine_,I_Category_,J_Failure_Mode
06/05/2024,Day,5,Frequent preform hook underneath the kicker wheel of roller sorter,12,2,Minor Stop,Heating tunnel (BlowMax),Machine,Frequent preform hook underneath the kicker wheel of roller sorter
06/05/2024,Day,5,Decontamination cleaning at filler / CILT,60,1,Planned Stop,Innofill,Method,Decontamination cleaning at filler / CILT
06/05/2024,Day,5,Frequent botles jam at filler discharge conveyor due to bad base,14,4,Minor Stop,Innofill,Material,Frequent botles jam at filler discharge conveyor due to bad base
06/05/2024,Day,5,Blowmax mould 17 stiff,19,1,Break Down,Blowmax,Machine,Blowmax mould 17 stiff
06/05/2024,Day,6,Depalletiser stopped due to No available Forklift,18,2,External Stop,,Man,No available Forklift
06/05/2024,Day,6,CILT TIME ,44,1,Planned Stop,,Method,CILT TIME 
06/05/2024,Day,6,CILT TIME ,16,1,Planned Stop,,Method,CILT TIME 
06/05/2024,Day,5,Frequent preform hook at the infeed rail to blowmax ,12,3,Minor Stop,Blowmax,Machine,Frequent preform hook at the infeed rail to blowmax 
06/05/2024,Day,5,Frequent cap jam at the smart check unit ,12,4,Minor Stop,Capper,Material,Frequent cap jam at the smart check unit 
06/05/2024,Day,5,Barrier sensor triggered on emergency at pallet magazine infeed.,23,1,Break Down,Innopal,Machine,Barrier sensor triggered on emergency at pallet magazine infeed.
06/05/2024,Day,5,Rail after feeding fault,7,1,Break Down,Blowmax,Machine,Rail after feeding fault
06/05/2024,Day,5,Roller sorter frequency converter fault (=PT-T2) fault,14,1,Break Down,Blowmax,Machine,Roller sorter frequency converter fault (=PT-T2) fault
06/05/2024,Day,6,Start up after CILT (Pasteuriser stopped on KP value not reached),8,1,Break Down,Pasteuriser,Machine,Start up after CILT
06/05/2024,Day,6,Frequency inverter for crate conveyor drive section TGB6.2227+TGB -B301 signals a malfunction due to Crate jam inside crate washer caused by work loosed profile,11,1,Break Down,Crate Washer,Material,Work loosed profile
06/05/2024,Day,6,Decrease machine perfomance due to BBT changeover,9,1,External Stop,Filler,Method,Delay due to BBT changeover
06/05/2024,Day,6,Collapsed pallet at palletiser due to bad pallet,13,1,Break Down,Palletiser,Material,Bad pallet
06/05/2024,Day,5,Coding machine tripped off,10,1,Break Down,Innoket,Machine,Coding machine tripped off
06/05/2024,Day,5,Steep preform conveyor base photocell misaligned,10,1,Break Down,Blowmax,Machine,Steep preform conveyor base photocell misaligned
06/05/2024,Day,6,Packer grab head jam on bottles at marshalling table due to frequent fallen bottle caused by breakages,13,5,Minor Stop,Packer,Material,Frequent fallen bottle caused by breakages
06/05/2024,Day,6,Labeller stops frequently on missing body label due to malfunction label follower's circuit breaker at station 3 Automatic magazine loading system,17,5,Minor Stop,Labeller,Machine,Malfunction label follower's circuit breaker
06/05/2024,Day,6,Labeller stopped due to Failed glue pump a station 1,11,1,Break Down,Labeller,Machine,Failed glue pump a station 1
06/05/2024,Day,6,Crate conveyor section TGB6.2423-W101 C-curve to tunnel derailed due to bad Curve magnetic wear strip,26,1,Break Down,Crate Conveyor,Material,Bad Curve magnetic wear strip
06/05/2024,Day,6,Pasteuriser stopped on KP value not reached,7,1,Break Down,Pasteuriser,Method,Killing point temperature not reached
06/05/2024,Day,6,EBI stops on back-up has occured due to bottle jam at infeed,7,4,Minor Stop,EBI,Material,Bottle jam at infeed due to fallen bottles
06/05/2024,Day,6,Filler stops on lack of caps at crowner chute due to bad cap hooking along the chute,11,8,Minor Stop,Filler,Material,Bad cap hooking along the chute
06/05/2024,Day,6,Speed loss due to weather bottles ,19,8,Minor Stop,,Material,Weather bottles 
06/05/2024,Day,5,Frequent bottles hook at air conveyor,11,4,Minor Stop,Air conveyor,Machine,Frequent bottles hook at air conveyor
06/05/2024,Day,6,Unpacker stops frequently due to jam at unpacking zone,7,5,Minor Stop,Unpacker,Material,Grab head jam on bottles due to bad crate
06/05/2024,Day,6,Bottle washer stops on infeed overload due to bottle jam,13,6,Minor Stop,Bottle Washer,Material,Bottle jam at infeed.
06/05/2024,Day,5,Frequent cap jam at the output of dynasort due to damaged cap,11,3,Minor Stop,Capper,Material,Frequent cap jam at the output of dynasort due to damaged cap
06/05/2024,Day,5,Preform hook underneath the kicker wheel of roller sorter,11,3,Minor Stop,Blowmax,Material,Preform hook underneath the kicker wheel of roller sorter
06/05/2024,Day,5,Compressor tripped on high oil temperature,20,1,Break Down,Blowmax,Machine,Compressor tripped on high oil temperature
06/05/2024,Night,6,evacuation of foreign bottles (Life Bottles) fom the line,10,1,External Stop,Bottle Washer,Material,evacuation of foreign bottles (Life Bottles) fom the line
06/05/2024,Night,6,Safety zone audit check of Filler safety doors and emergency push buttons.,10,1,Planned Stop,Filler,Method,Safety zone audit check of Filler safety doors and emergency push buttons.
06/05/2024,Night,6,"crate conveyor scetion 2423, Ex_FCI C_curve deraile",10,2,Minor Stop,Crate Conveyor,Machine,"crate conveyor scetion 2423, Ex_FCI C_curve deraile"
06/05/2024,Night,6,"crate conveyor scetion 2423, Ex_FCI C_curve deraile",30,1,Break Down,Crate Conveyor,Machine,"crate conveyor scetion 2423, Ex_FCI C_curve deraile"
06/05/2024,Night,6,Pasteuriser  Stopped on kp value not reached,10,1,Minor Stop,Pasteuriser,Machine,Pasteuriser  Stopped on kp value not reached
06/05/2024,Night,6,Poor cork flow due to bad corks,10,10,Minor Stop,Filler,Material,Poor cork flow due to bad corks
06/05/2024,Night,5,Decontamination cleaning of Filler.,45,1,Planned Stop,Innofill,Machine,Decontamination Cleaning of Filler.
06/05/2024,Night,5,Cap jam at dynasort discharge unit.,6,4,Minor Stop,Innofill,Machine,Cap jam at dynasort discharge unit.
06/05/2024,Night,5,fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat,3,1,Minor Stop,Innofill,Machine,Fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat
06/05/2024,Night,5,fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat,4,1,Minor Stop,Innofill,Machine,Fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat
06/05/2024,Night,5,F.pasto stopped due to low control air supply from utilities,25,1,External Stop,Innofill,Machine,F.pasto stopped due to low control air supply from utilities
06/05/2024,Night,5,Cap jam at the smartcheck unit.,4,3,Minor Stop,Innofill,Machine,Cap jam at the smartcheck unit.
06/05/2024,Night,6,Poor cork flow due to bad corks,10,1,Minor Stop,Filler,Material,Poor cork flow due to bad corks
06/05/2024,Night,6,labeller station1 glue pump failed,15,2,Minor Stop,Labeller,Machine,labeller station1 glue pump failed
06/05/2024,Night,6,Poor cork flow due to bad corks,15,1,Minor Stop,Filler,Material,Poor cork flow due to bad corks
06/05/2024,Night,6,Poor cork flow due to bad corks,10,26,Minor Stop,Filler,Material,Poor cork flow due to bad corks
06/05/2024,Night,6,missing back label due to label follower stop working,10,1,Minor Stop,Labeller,Machine,missing back label due to label follower stop working
06/05/2024,Night,6,washer tripping off on caustic 3 concentration too low,20,26,Minor Stop,Bottle Washer,Machine,washer tripping off on caustic 3 concentration too low
06/05/2024,Night,6,Forklift not meeting up @ depal,10,2,External Stop,Depalletiser,Man,Forklift not meeting up @ depal
06/05/2024,Night,5,fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat,5,2,Minor Stop,Innofill,Machine,Fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat
06/05/2024,Night,6,bottle washer feeding revers conveyor deraild,10,1,Minor Stop,Bottle Washer,Machine,bottle washer feeding revers conveyor deraild
06/05/2024,Night,6,palletiser sopping frequently due to wrong pack turnning ,10,1,Minor Stop,Palletiser,Machine,palletiser sopping frequently due to wrong pack turnning 
06/05/2024,Night,6,constant jam at palletizer row due to work loss transfer plate,10,13,Break Down,Palletiser,Machine,constant jam at palletizer row due to work loss transfer plate
06/05/2024,Night,5,Bent transfer finger nos 39 and 40,5,1,Break Down,Innofill,Machine,Bent transfer finger nos 39 and 40
06/05/2024,Night,5,Fallen bottles at filler discharge conveyor due to Bottle jam at filler checkmat ,3,1,Minor Stop,Innofill,Machine,Fallen bottles at filler discharge conveyor due to Bottle jam at filler checkmat 
06/05/2024,Night,5,Cap jam at the smartcheck unit.,2,1,Minor Stop,Innofill,Machine,cap jam at the smartcheck unit
06/05/2024,Night,6,constant jam at palletizer row due to work loss transfer plate,10,1,Minor Stop,Palletiser,Machine,constant jam at palletizer row due to work loss transfer plate
06/05/2024,Night,6,pasteuriser stop on KP value not reached ,10,1,Minor Stop,Pasteuriser,Machine,pasteuriser stop on KP value not reached 
06/05/2024,Night,6,palletiser sopping frequently due to wrong pack turnning ,15,1,Minor Stop,Palletiser,Machine,palletiser sopping frequently due to wrong pack turnning 
06/05/2024,Night,6,Forklift not meeting up @ depal,7,1,External Stop,Depalletiser,Man,Forklift not meeting up @ depal
06/05/2024,Night,6,crate conveyor section 2405 discharge packer derailing constantly,8,4,External Stop,Crate Conveyor,Machine,crate conveyor section 2405 discharge packer derailing constantly
06/05/2024,Night,6,constant jam at palletizer row due to work loss transfer plate,5,1,Minor Stop,Palletiser,Machine,constant jam at palletizer row due to work loss transfer plate
06/05/2024,Night,5,fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat,12,3,Minor Stop,Innofill,Machine,Fallen bottles at filler discharge conveyor due to bottle jam at filler checkmat
06/05/2024,Night,6,bottles conveyor from labeller to packer trip off,5,1,Minor Stop,Bottle Conveyor,Machine,bottles conveyor from labeller to packer trip off
06/05/2024,Night,5,Frequent missing caps from capping heads,20,3,Break Down,Innofill,Machine,Frequent missing caps from capping heads
06/05/2024,Night,5,Frequent missing caps from capping heads,29,5,Break Down,Innofill,Machine,Frequent missing caps from capping heads
06/05/2024,Night,5,Cut off production/Running out for PM,41,1,Planned Stop,Innofill,Man,Cut off production/Running out for PM
06/05/2024,Night,5,NONA,60,1,NONA,Innofill,Man,NONA
07/05/2024,Morning,6,Machine safety audit and shift handling over,10,1,Planned Stop,Bottle Conveyor,Method,Machine safety audit and shift handling over
07/05/2024,Morning,6,Intermittent stop on PU value not reached,10,6,Minor Stop,Pasteuriser,Machine,Intermittent stop on PU value not reached
07/05/2024,Morning,6,Stopped to resolve flagging neck label ,20,3,Break Down,Labeller,Machine,Stopped to resolve flagging neck label 
07/05/2024,Morning,6,Pasteuriser stopped on KP value not reached,10,2,Break Down,Pasteuriser,Method,Due to breakdown at labeller
07/05/2024,Morning,6,Missing neck label at station 1,12,3,Minor Stop,Labeller,Machine,Missing neck label at station 1
07/05/2024,Morning,6,CILT TIME ,60,1,Planned Stop,Bottle Conveyor,Method,CILT TIME 
07/05/2024,Morning,6,Pasteuriser stopped ok KP value not reached,10,2,Minor Stop,Pasteuriser,Machine,Pasteuriser stopped ok KP value not reached
07/05/2024,Morning,6,Jam at labeller discharge,10,3,Minor Stop,Labeller,Machine,Due to fallen bottles 
07/05/2024,Morning,6,Speed loss due to weathered bottles ,8,3,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
07/05/2024,Afternoon,5,Planned maintenance ,60,1,Planned Maintenance,Innofill,Method,Planned maintenance 
07/05/2024,Afternoon,5,Planned maintenance ,60,1,Planned Maintenance,Innofill,Method,Planned maintenance 
07/05/2024,Morning,5,Machine cleaning inpreparation to planned maintainence,60,1,Planned Stop,Innofill,Method,machine cleaning 
07/05/2024,Morning,5,Planned maintenance ,60,1,Planned Stop,,Method,Planned maintenance 
07/05/2024,Morning,5,Planned maintenance ,60,1,Planned Stop,,Method,Planned maintenance 
07/05/2024,Morning,5,Planned maintenance ,60,1,Planned Stop,,Method,Planned maintenance 
07/05/2024,Morning,5,Planned maintenance ,60,1,Planned Stop,,Method,Planned maintenance 
07/05/2024,Morning,5,Planned maintenance ,60,1,Planned Stop,,Method,Planned maintenance 
07/05/2024,Afternoon,6,Machine safety audit/shift handover,10,3,Minor Stop,Filler,Method,Machine safety audit and shift handling over
07/05/2024,Afternoon,6,Labeller stops frequently due to missing neck label,8,5,Minor Stop,Labeller,Material,Poor glue
07/05/2024,Afternoon,5,Caustic CIP at flash pasteurizer/filler,60,1,Planned Stop,Innofill,Method,Caustic CIP
07/05/2024,Afternoon,5,Caustic CIP at flash pasteurizer/filler,60,1,Planned Stop,Innofill,Method,Caustic CIP
07/05/2024,Afternoon,5,Caustic CIP at flash pasteurizer/filler,60,1,Planned Stop,Innofill,Method,Caustic CIP
07/05/2024,Afternoon,6,Labeller stops frequently due to missing neck label,16,9,Minor Stop,Labeller,Material,Poor glue
07/05/2024,Afternoon,6,Crate conveyor to infeed of palletiser tripped off due to misaligned P.E sensor,14,1,Break Down,Crate Conveyor,Machine,Misaligned P.E sensor
07/05/2024,Afternoon,6,Speed loss due to weather bottles ,14,5,Minor Stop,,Material,Weather bottles 
07/05/2024,Afternoon,6,Speed loss due to weather bottles ,12,4,Minor Stop,,Material,Weather bottles 
07/05/2024,Afternoon,6,Speed loss due to weather bottles ,8,3,Minor Stop,,Material,Weather bottles 
07/05/2024,Afternoon,5,Caustic CIP/ Start up,60,1,Planned Stop,Innofill,Method,Caustic CIP/ Start up
07/05/2024,Night,6,Safety audit check of Filler safety doors and emergency push buttons.,10,1,Planned Stop,Filler,Method,Safety audit check of Filler safety doors and emergency push buttons.
07/05/2024,Night,6,Missing front label due to station 2 dropping label ,10,1,Minor Stop,Labeller,Machine,Missing front label due to station 2 dropping label 
07/05/2024,Night,6,Missing front label due to station 2 dropping label ,20,1,Minor Stop,Labeller,Machine,Missing front label due to station 2 dropping label 
07/05/2024,Night,6,Missing neck label ,10,1,Minor Stop,Labeller,Machine,Missing neck label due to station 1 dropping label 
07/05/2024,Night,6,crate conveyor from packer to pal trip off,10,2,Minor Stop,Crate Conveyor,Machine,crate conveyor from packer to pal trip off
07/05/2024,Night,6,Speed loss due to weathered bottles ,20,3,External Stop,Filler,Material,Speed loss due to weathered bottles 
07/05/2024,Night,6,"frequent jam at pal, row pusher during transfer to layer table",10,9,Minor Stop,Palletiser,Machine,"frequent jam at pal, row pusher during transfer to layer table"
